id,glottocode,name,source,latitude,longitude,elevation,macroarea
92,sout2961,Tiwa,spa,"34,7873",-106661,1498,North America
93,tewa1260,Tewa,spa,"35,9053",-106124,1675,North America
411,sout2949,SOUTHERN KIWAI,upsid,"-8,64889",143244,41,Papunesia
393,gras1249,KOIARI,upsid,"-9,51218",147437,735,Papunesia
955,kima1246,Khmu,ph,"-8,01899",138355,1,Papunesia
1484,komo1258,Komo,gm,"8,94162","34,0939",1006,Africa
1487,kwam1249,Kwama,gm,"9,50836","34,2457",1322,Africa
1486,opuu1239,Opo,gm,"8,47526",33853,441,Africa
1485,uduk1239,Twampa,gm,"9,16012","34,2293",776,Africa
2481,kond1303,Konda,ea,"-1,82635","132,06",5,Eurasia
2197,kore1280,Korean,uz,"37,5",128,141,Eurasia
755,gbay1288,kresh,aa,"8,43391","25,5173",626,Africa
368,ikkk1242,IK,upsid,"3,61407","34,2507",1757,Africa
505,nyan1313,NYANGI,upsid,"3,4997","33,73651",1367,Africa
1476,sooo1256,Soo,gm,"2,58367","34,7595",1779,Africa
432,juho1239,!XU,upsid,-19688,"20,7673",1157,Africa
1383,kung1261,!Xun,gm,"-21,92",18,1653,Africa
2643,nucl1327,Limilngan,er,"-12,4294",131845,39,Australia
456,maba1277,MABA,upsid,"12,89147","20,8889",504,Africa
1565,nucl1440,Masalit,gm,"13,2733","22,1752",808,Africa
82,nort2952,Maidu,spa,"40,4102",-120645,1271,North America
1496,bamb1269,Bamana,gm,"12,0401","-9,98949",400,Africa
667,band1352,bandi,aa,"7,73729","-10,1684",415,Africa
676,beng1286,bɛ̀ŋ,aa,"7,78122","-4,23539",195,Africa
680,biss1248,bisa,aa,"10,4257","-1,67332",237,Africa
682,boko1266,boussa,aa,"10,5189","3,71771",305,Africa
1252,busa1253,busa,gm,"9,91074","4,39929",229,Africa
1393,dann1241,Dan,gm,"7,22812","-8,24535",282,Africa
696,dyul1238,dioula,aa,"10,4536","-4,72007",279,Africa
1468,dzuu1241,Dzuungoo,gm,"11,3796","-4,92036",352,Africa
777,east2426,manding,aa,"9,33048","-10,5394",623,Africa
1562,gagu1242,Gban,gm,"6,40859","-5,51851",167,Africa
1514,guin1254,"Kpelle, North",gm,"7,93196","-8,98843",526,Africa
1605,guro1248,Gouro,gm,"7,34954","-6,31154",274,Africa
683,hain1253,bozo,aa,"13,8734","-5,65085",257,Africa
1287,jowu1238,jowulu,gm,"10,7691","-5,47873",455,Africa
1515,kaka1265,Kakabe,gm,"10,5962","-11,4418",832,Africa
779,kita1249,maninka-kan,aa,"13,1798","-9,49151",338,Africa
1498,koya1253,Koyaga,gm,"8,29177","-6,23255",308,Africa
1622,kura1250,Kuranko,gm,"9,49325","-10,6122",486,Africa
1519,kyen1242,Kyanga,gm,"11,5953","3,58651",247,Africa
1516,lele1266,Lele,gm,"8,98043",-10371,697,Africa
137,libe1247,Kpelle,spa,"6,92048","-9,96128",303,Africa
765,ligb1244,ligbi,aa,"7,94291","-2,56353",304,Africa
764,loko1255,lɔkɔ,aa,"9,11838","-12,1583",72,Africa
1517,loma1260,Looma,gm,"7,91585","-9,69906",612,Africa
1126,mand1436,Mandingo,ph,"12,8165233333","-15,6539466667",52,Africa
1518,mann1248,Mano,gm,"7,04616","-8,86405",274,Africa
1369,many1261,Manya,gm,"8,56186","-9,44257",630,Africa
784,mend1266,mende,aa,"7,90935","-10,9926",187,Africa
790,mwan1250,muan,aa,"7,87533","-5,94577",271,Africa
1512,nort2819,"Bobo, North",gm,"12,4182","-4,47538",441,Africa
1520,shan1282,Shanga,gm,"11,2752","4,41464",152,Africa
1273,soni1259,soninke (kaedi (MRT)),gm,"13,1273","-11,7178",155,Africa
1194,sout2840,Bobo,ph,"11,5409","-4,26497",304,Africa
993,sout2844,Samo de Toma,ph,12713,"-2,9052",268,Africa
822,susu1250,soso,aa,"10,4046","-13,3628",232,Africa
1450,tiey1235,Tigemaxo Bozo,gm,"14,1223","-5,08609",255,Africa
1637,tour1242,Toura,gm,"7,76747","-7,33105",576,Africa
1034,vaii1241,Vai,ph,"7,05085","-11,3262",88,Africa
839,wann1242,wan,aa,"7,88773","-5,82092",246,Africa
776,west2500,mande,aa,"13,5677","-12,8009",74,Africa
895,yalu1240,Jalonke,ph,"9,97186","-11,2836",458,Africa
844,yaou1238,yaouré,aa,"6,95282","-5,57851",302,Africa
2681,alaw1244,Alawa,er,"-15,5458",134282,125,Australia
2682,mang1381,Mangarrayi,er,"-14,7982",133803,NA,Australia
937,mara1385,Mara,ph,"-14,7927",134865,15,Australia
2680,wand1263,Warndarrang,er,"-14,2996",135705,1,Australia
2629,bura1267,Burarra,er,"-12,3061",134365,8,Australia
2676,djee1236,Ndjebbana,er,"-12,0133",134097,8,Australia
2677,gura1252,Gurr-Goni,er,"-12,66855","134,09501",75,Australia
2678,naka1260,Nakara,er,"-12,07653","134,32729",1,Australia
1349,bamb1262,Northern Mao,gm,"9,82554","34,6522",1486,Africa
2667,marg1251,Marrgu,er,"-11,1823",132587,1,Australia
2668,wurr1238,Wurrugu,er,-11364,132303,15,Australia
1981,iyow1239,Chorote,saphon,"-22,2067","-62,6508",240,South America
1982,maca1260,Maka,saphon,"-25,0119","-57,3694",59,South America
1983,niva1238,Chulupí,saphon,"-22,8557","-61,7606",203,South America
1984,wich1264,Wichí,saphon,"-23,1633","-62,1757",219,South America
860,chol1282,"Tila, Chiapas",ph,"17,4897","-92,4698",200,North America
1116,huas1242,Huastec,ph,"21,6153","-98,5028",88,North America
397,kekc1242,K'EKCHI,upsid,"15,3788","-89,2452",34,North America
1154,kich1262,Quiche,ph,"14,5278","-91,1696",1420,North America
1128,mamm1241,Western Mam; Tacanec,ph,"14,8034","-91,7231",2086,North America
378,popt1235,JACALTEC,upsid,"15,6609","-91,6633",2301,North America
1156,sipa1247,Sipakapense Maya,ph,"15,23054","-91,7041",2103,North America
85,taba1266,Chontal,spa,"18,1713","-92,7367",5,North America
86,tzel1254,Tzeltal,spa,"16,6384","-92,2786",2101,North America
1079,tzot1259,"Tzotzil, Chamula",ph,"16,6362","-92,7388",1174,North America
1223,tzut1248,Tzutujil,ph,"14,6351","-91,2012",1856,North America
640,yuca1254,YUCATEC,upsid,"18,7757","-88,9567",73,North America
2688,binb1242,Binbinka,er,NA,NA,NA,Australia
2683,djam1255,Jaminjung,er,"-15,0558","130,06",75,Australia
2687,djin1251,Jingulu,er,-17165,133659,252,Australia
2686,ngar1283,Ngarnka,er,"-17,42","134,73",249,Australia
2685,nung1291,Nungali,er,"-14,9109",131641,199,Australia
1019,ulwa1239,Sumo,ph,"12,932292","-83,581467",2,North America
1087,lake1258,Lake Miwok; Miwok (Lake),ph,"39,0021",-122621,563,North America
547,sout2985,SIERRA MIWOK,upsid,"38,2363",-120507,753,North America
1021,chim1300,San Miguel Chimalapa Zoque,ph,"16,6543","-94,6913",285,North America
1207,olut1240,Oluta Popoluca; Olutec,ph,"17,8937","-94,8863",61,North America
999,sayu1241,Popoluca de Sayula,ph,"17,8606","-94,9531",67,North America
1136,texi1237,Texistepec Popoluca,ph,"17,8926","-94,8076",29,North America
472,toto1305,MIXE,upsid,"17,2157","-96,0179",1800,North America
1985,call1235,Callawaya,saphon,"-15,88451","-68,10176",2991,South America
1072,mich1243,Michif,ph,"49,1681","-99,9119",525,North America
2588,bona1250,Baoan,ea,"35,6972",102995,2149,Eurasia
2256,dark1243,Darkhat,ea,50623,"99,4449",2146,Eurasia
2312,daur1238,Daur,ea,48,124,153,Eurasia
2477,dong1285,Dongxiang,ea,"35,5808",103558,2086,Eurasia
2242,east2337,Eastern Yugur,ea,"37,9882",101762,2735,Eurasia
191,halh1238,Khalkha,spa,48324,106289,1239,Eurasia
2599,kalm1243,Kalmyk,ea,"46,566667","45,316667",-3,Eurasia
2301,kang1281,Kangjia,ea,35043,101254,3855,Eurasia
459,mogh1245,MOGHOL,upsid,"34,2504","62,2802",946,Eurasia
2464,mong1331,Mongolian,ea,NA,NA,NA,Eurasia
2317,russ1264,Buriat,ea,"50,8533",105564,1305,Eurasia
2501,tuuu1240,Mongghul,ea,"36,8177",102117,2780,Eurasia
79,alab1237,Alabama,spa,"30,76738","-94,62848",95,North America
1230,chic1270,Chickasaw,ph,"33,9452","-97,1301",159,North America
1071,choc1276,Choctaw,ph,"33,8993",-94819,169,North America
1106,koas1236,Koasati,ph,"30,4096",-92709,12,North America
2281,NA,Modern Aramaic,ea,NA,NA,NA,Eurasia
2729,NA,Djindewal,er,NA,NA,NA,Australia
1990,daww1239,Dâw,saphon,"-0,1177","-67,2934",105,South America
1020,hupd1244,Hup,ph,"0,58622","-69,8359",141,South America
1992,nade1244,Nadëb,saphon,"-1,24449","-66,3068",82,South America
1993,yuhu1238,Yuhup,saphon,"0,2485","-69,8079",106,South America
2465,andi1255,Andi,ea,"42,8078","46,2919",1923,Eurasia
228,arch1244,ARCHI,upsid,"42,3239","46,8267",1797,Eurasia
2467,avar1256,Avar,ea,"41,7047",46558,734,Eurasia
2390,bats1242,Bats,ea,"42,1806",45344,1009,Eurasia
856,chec1245,Chechen,ph,"43,5","45,5",201,Eurasia
2329,dido1241,Tsez,ea,"42,2646","45,8096",1937,Eurasia
2565,ghod1238,Godoberi,ea,"42,7428","46,2252",2138,Eurasia
2237,hunz1247,Hunzib,uz,"42,0808","46,1369",2215,Eurasia
893,ingu1240,Ingush,ph,"43,11","45,03",864,Eurasia
2440,kara1474,Tukita,ea,"42,6501","46,3151",1451,Eurasia
2335,lakk1252,Lak,ea,"42,1328","47,0809",1957,Eurasia
2311,lezg1247,Lezgian,ea,"41,5157","47,8951",1491,Eurasia
531,rutu1240,RUTUL,upsid,"41,6187","47,3244",1962,Eurasia
1994,khit1238,Kithaulhu,saphon,NA,NA,NA,South America
1995,latu1238,Latunde,saphon,"-12,608792","-60,422423",500,South America
1996,mama1278,Mamaindé,saphon,"-12,986439","-60,101072",564,South America
995,saba1268,Sabane,ph,"-12,9857",-60335,311,South America
1428,ache1245,Asharon,gm,"10,8827","30,3187",922,Africa
1430,dagi1241,Thakik,gm,10583,"29,9404",451,Africa
1427,lumu1239,Lumun,gm,"10,8308",30253,849,Africa
580,talo1250,JOMANG,upsid,"10,6453","30,4815",478,Africa
1429,toch1257,Tocco,gm,"10,8828","30,1567",803,Africa
1159,ambu1247,Abulas,ph,"-3,7801",143059,133,Papunesia
984,boik1241,Boiken,ph,"-3,68297",143474,283,Papunesia
1064,hang1263,Hanga Hundi; Kwasengen; West Wosera,ph,"-3,90364",142849,93,Papunesia
1433,acol1236,Acholi,gm,"3,57738","32,5147",932,Africa
1165,anua1242,Anywa,ph,"7,57714","34,0267",300,Africa
1434,bela1256,Belanda Boor,gm,"6,6503","27,8232",534,Africa
1313,buru1301,Burun,gm,10725,33921,567,Africa
1398,dink1262,Dinka,gm,NA,NA,NA,Africa
875,endo1242,Endo,ph,NA,NA,NA,Africa
1312,jumj1238,Jumjum,gm,"10,4349","33,7494",501,Africa
1351,kara1483,Karimojong,gm,"2,45157","34,2761",1151,Africa
1387,kips1239,Kipsigis,gm,"-0,35774","35,258532",2136,Africa
428,kups1238,SEBEI,upsid,"1,33197","34,5991",2579,Africa
1579,lang1322,Lango,gm,"4,04948","33,0412",742,Africa
1445,lang1324,Lango,gm,"2,13867","33,0553",1049,Africa
153,luok1236,Luo,spa,"-0,93296","34,4896",1463,Africa
1432,luwo1239,Luwo,gm,"7,35089","28,1378",451,Africa
1316,maba1273,Mabaan,gm,"9,81455","33,5404",418,Africa
154,masa1300,Maasai,spa,"-3,1419","36,4573",1222,Africa
954,nand1266,Nandi,ph,"0,793737","35,408478",2106,Africa
1473,ngas1238,Ongamo,gm,"-2,97716",37528,1865,Africa
307,nort2815,DINKA,upsid,"9,27995","31,8392",286,Africa
968,nuer1246,Nuer,ph,"8,13911","32,3829",341,Africa
1366,otuh1238,Otuho,gm,"4,16379","32,6641",1263,Africa
1394,poko1263,Pokot,gm,"1,57023","35,2318",1877,Africa
1634,reel1238,Thok Reel,gm,"6,32234","30,49451",423,Africa
812,saba1262,sabaot,aa,"1,01297","34,6664",3012,Africa
1359,shil1265,Shilluk,gm,"9,85472","31,7926",324,Africa
2168,sout2832,Luanyjang Dinka,uz,"8,81115","28,0613",405,Africa
1309,sout2833,"Dinka, South Central",gm,"6,7307","30,3021",415,Africa
833,topo1242,toposa,aa,"5,15904","34,2159",592,Africa
495,nucl1633,NIMBORAN,upsid,"-2,5803",140179,198,Papunesia
2633,mull1237,Malak-Malak,er,"-13,2973",130615,98,Australia
1044,tern1247,Ternate,ph,"0,80562",127333,1077,Papunesia
469,west2600,WEST MAKIAN,upsid,"0,45332","127,63",198,Papunesia
528,roto1249,ROTOKAS,upsid,"-5,94339",155154,305,Papunesia
152,nobi1240,Mahas-Fiyadikka,spa,"22,8142","31,8376",261,Africa
589,toar1246,TAORIPI,upsid,"-8,07231",146206,52,Papunesia
1169,auuu1241,Au,ph,"-3,53277",142105,415,Papunesia
1167,bumb1241,Arapesh,ph,"-3,65508",142859,264,Papunesia
903,kama1367,Kamasau,ph,"-3,8503",143842,200,Papunesia
869,mufi1238,Muhiang,ph,"-3,57932",142955,304,Papunesia
980,ning1273,Ningil,ph,"-3,49733",142251,549,Papunesia
979,yill1241,Yil,ph,"-3,46501",142178,814,Papunesia
202,amel1241,AMELE,upsid,"-5,29126",145687,34,Papunesia
1175,awar1248,Awara,ph,"-6,16986",146372,1501,Papunesia
57,awiy1238,Auyana,spa,"-6,54079","145,76",1768,Papunesia
1039,baru1269,Baruga,ph,"-9,40132",148761,157,Papunesia
1193,bina1277,Binandere,ph,"-8,37433",147884,119,Papunesia
872,binu1245,Binumarien,ph,"-6,22068",146102,842,Papunesia
284,chua1250,CHUAVE,upsid,"-6,17824",145139,2097,Papunesia
414,east2516,KEWA,upsid,"-6,32989",143931,1853,Papunesia
317,ekar1243,EKARI,upsid,"-3,88974",136018,1658,Papunesia
974,faiw1243,Faiwol,ph,"-5,4967",141656,1548,Papunesia
56,gads1258,Gadsup,spa,"-6,31631",145997,1215,Papunesia
881,goli1247,Golin,ph,"-6,2249","144,8505",2119,Papunesia
962,iseb1246,Ngomba,ph,"-5,20719",145691,147,Papunesia
871,kora1295,Korafe,ph,NA,NA,NA,Papunesia
308,lowe1415,DANI,upsid,"-4,25684",138992,1941,Papunesia
932,madi1261,Ma''di',ph,"-5,63017",146407,144,Papunesia
973,mian1257,Mianmin,ph,NA,NA,NA,Papunesia
953,nank1250,Nankina,ph,"-5,80804",146464,1264,Papunesia
610,nucl1620,WAHGI,upsid,"-6,11629",144665,2046,Papunesia
978,orok1269,Orokaiva,ph,"-8,79019","148,09",240,Papunesia
59,sele1250,Selepet,spa,"-6,03532",147234,812,Papunesia
558,suen1241,SUENA,upsid,"-7,76339",147534,188,Papunesia
54,tamn1235,Asmat,spa,"-5,57962",139233,1,Papunesia
55,tele1256,Telefol,spa,"-5,07444",141731,1907,Papunesia
983,urii1240,Urii,ph,"-6,41993",146608,929,Papunesia
616,usan1239,USAN,upsid,"-4,84265",145362,673,Papunesia
870,usar1243,Usarufa,ph,"-6,38898",145633,2111,Papunesia
1029,wamb1259,Wambon,ph,"-5,44334","140,48",250,Papunesia
615,want1252,WANTOAT,upsid,"-6,15216",146513,1566,Papunesia
632,yaga1260,YAGARIA,upsid,"-6,32432",145388,1681,Papunesia
1953,apin1244,Apinayé,saphon,"-6,10774","-47,6315",200,South America
1954,arik1265,Arikapú,saphon,"-12,4878","-62,7261",181,South America
